0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
7.182	3.045	-4.7526	3.8325
0.6669	-0.7875	-9.078	1.3125
-1.8981	0.8925	0.0534	-0.7875
0.8721	-0.5775	-0.267	0.315
-0.5643	0.0525	1.0146	-0.21
